Tweet_created_at,likes_count,replies_count,retweets_count,username,name,birth_date,country_name,tweet_text,id,year
Thu Mar 11 06:56:09 +0000 2021,1,1,0,USER_02004,NAME_01996,,United States,"Sydonee Harris is East Providence woman w/ leukemia finally getting #COVID19 vaccine Friday

@ABC6 interviewed her just after RIDOH announced R.I. ranks 6th in nation for getting at least one dose of vaccine into arms

She says she's ""surprised by that"" https://t.co/yTcCnNWpZ0",1.37E+18,2021
Wed Apr 21 23:15:22 +0000 2021,3,0,3,USER_02005,NAME_01997,,Spain,"Antibody response to mRNA COVID19 vaccine in CLL patients with is markedly impaired and affected by disease activity and treatment.
Efficacy of the BNT162b2 mRNA COVID-19 Vaccine in Patients with Chronic Lymphocytic Leukemia  https://t.co/UQJ1WciaK0",1.39E+18,2021
Thu Jan 07 15:36:01 +0000 2021,0,0,0,USER_02006,NAME_01998,,,"ICYMI: Experts Share Advice for #CLL Patients in 2021: For those living with chronic lymphocytic #leukemia, 2020 was a difficult year. 

Experts reflect on what was learned &amp; address everything from the #COVID19 vaccine to what do as things re-open &amp; more:
https://t.co/eQBJyaiT6r",1.35E+18,2021
Mon May 10 19:10:15 +0000 2021,1,0,0,USER_02007,NAME_01999,,,"Adults with leukemia, lymphoma, myeloma, or solid tumors may be eligible to participate in a new @NIHClinicalCntr trial to assess the effects of the Moderna #COVID19 vaccine in adults undergoing treatment for various types of cancer. #CancerResearchMonth https://t.co/M7FncGVm43",1.39E+18,2021
Tue Jul 06 20:15:02 +0000 2021,0,2,1,USER_02008,NAME_02000,,Canada,"Terri Ruhl is one step closer to hugging her grandkids again.

She chose to get the #COVID19 vaccine as soon as she was eligible to protect not only her coworkers and patients, but especially for her 6-year-old grandson who has leukemia.

https://t.co/VAdgDi8bCr  #ProtectMB",1.41E+18,2021
Sat Apr 15 02:28:01 +0000 2023,36,3,12,USER_02009,NAME_02001,,Canada,"14/

Ms. Rose suggests that the reason for the large range of types of adverse events associated with the #covid19 #vaccine is somehow related to the liver.

Rose: ""This is evidence that there's something very different about these shots."" https://t.co/N3ePCig7rK",1.65E+18,2023
Tue Nov 23 15:11:21 +0000 2021,10,1,8,USER_02010,NAME_02002,,United States,"Part IV of my series of articles on humanized COVID-19 test mice. NIH researcher Kerry Lavender moved to the Univ of Saskatchewan to make continuous supply of hundreds of BLT-L mice (implanted w/ fetal liver, thymus and lung) for COVID19 vaccine research.

https://t.co/1k0Q04fZ0Y",1.46E+18,2021
Wed Feb 03 01:14:25 +0000 2021,19,2,12,USER_02011,NAME_02003,,United States,"Hot off the press🔥: #COVID19 vaccine💉for liver patients

🔷Pt with CLD should be prioritized
🔷COVID-19💉 is recommended for all SOT recipients including liver transplant recipients.

📚https://t.co/SJvnuA1ZGJ

#LiverTwitter

1/3 https://t.co/Udi6598wVu",1.36E+18,2021
Fri Oct 01 14:00:55 +0000 2021,8,0,3,USER_02012,NAME_02004,,,"Good talk by Dr Feldman on live vaccines and COVID19 vaccine in #pediatric #liver #transplant patients! @SPLIT_TTS 
#VaccinesWork #protection https://t.co/uoW69HT5Js",1.44E+18,2021
Thu Apr 28 13:08:28 +0000 2022,1,0,0,USER_02013,NAME_02005,,,Moderna seeking auth to give kids 6 and younger their COVID19 vaccine. The number of liver diseases and heart issues with kids told them nothing? @MdBreathe https://t.co/xzBD4ybRXa,1.52E+18,2022
Sat May 08 10:21:03 +0000 2021,3,1,2,USER_02014,NAME_02006,1997,,"Doctor Domingo-Salvaña is the second presenter for Day 1 of @PhilSocGastro 's webinar series with her lecture on COVID19 vaccine recommendations for patients with chronic liver disease 🤔

#GITwitterPH https://t.co/bn6PintxgN",1.39E+18,2021
Thu Feb 25 16:09:01 +0000 2021,22,1,15,USER_02015,NAME_02007,,,"If you miss our 1st ELPA TV Live-Interview HOT Topic on AIR
👉Covid19 vaccine &amp; Liver Diseases
With Prof. @JVLazarus @EASL_ilf
Dr.Liudmila Mosina @WHO_Europe ELPA president @Marko_Korenjak Mrs.Sindee Weinbaum @Hetz_liver
@EU_Health 🇪🇺🇺🇳
You can Watch now👇
https://t.co/UB4vxaeUtu https://t.co/nYHZGaDGz5",1.36E+18,2021
Tue Jan 19 23:18:59 +0000 2021,4,6,0,USER_02016,NAME_02008,,United States,"My doctor's office called. 

It appears I will have the option to get #COVID19 vaccine in February before most of the general population. 

I was selected for my health factors (HIV/AIDS - liver disease from chronic Hepatitis C infection - liver failure)",1.35E+18,2021
Wed Apr 07 15:30:28 +0000 2021,7,0,2,USER_02017,NAME_02009,,,"David got his #COVID19 vaccine because he wanted to do his part to protect himself and others. 
Liver diseases like #hepatitis B may increase your risk of severe COVID19 outcomes, so keep washing your hands, wearing a mask, &amp; get vaccinated when you can! #VaccinerReady #NMHM2021 https://t.co/lC2egpnhJ4",1.38E+18,2021
Mon Mar 15 16:04:56 +0000 2021,5,0,1,USER_02017,NAME_02009,,,"#justB storyteller Jackie received his #COVID19 vaccine! Liver diseases like #hepatitis B may increase your risk of severe COVID19 outcomes, so keep washing your hands, wearing a mask, and get vaccinated when you can! https://t.co/q1W1I42zvt",1.37E+18,2021
Mon Jul 12 13:53:24 +0000 2021,6,1,5,USER_02018,NAME_02010,,Europe,News from the @EASLnews International Liver Congress - Weaker #COVID19 vaccine responses seen in people with advanced liver fibrosis #ILC2021 https://t.co/55kuFhCUMk https://t.co/RU0twvjDFB,1.41E+18,2021
Fri Aug 13 19:44:46 +0000 2021,8,1,1,USER_02019,NAME_02011,,United States,Global Liver Institute Applauds @US_FDA and @CDCgov Actions to Approve Third #COVID19 Vaccine Dose for #Immunocompromised Individuals. https://t.co/UeOOS1IG3j,1.43E+18,2021
Fri Feb 12 21:35:37 +0000 2021,6,0,3,USER_02020,NAME_02012,1969,Canada,"Thank you to all who joined Wednesday's webinar: #COVID19 Vaccine Safety for Patients with Liver Disease. If you missed it, you can watch it anytime https://t.co/aRBIM9iEJO #LiverHealth #LiverDisease #LiverDiseaseAwareness https://t.co/0PZ8RTgw0G",1.36E+18,2021
Mon Feb 08 16:03:46 +0000 2021,4,0,2,USER_02020,NAME_02012,1969,Canada,REMINDER: Wednesday is the CLF-CASL Live Webinar: #COVID19 Vaccine Safety for Patients with Liver Disease. Anything you want to ask our experts? You'll get the chance during the live Q&amp;A https://t.co/4Qx2kaZNWu #LiverHealth #LiverDisease #LiverDiseaseAwareness #COVIDVaccine https://t.co/1lIp4x3Cro,1.36E+18,2021
Sat Oct 02 20:43:23 +0000 2021,2582,76,262,USER_02021,NAME_02013,,United States,"7 mo #pregnant &amp; got my #covid19 #vaccine #Booster
Why? 
-I got my first #pfizer dose &gt;8 mo ago
-pregnant ppl are at increased risk of complications (esp those who are AMA) 
-the vaccine is safe in #pregnancy
-to protect my future child
-I'm an ID doc
#IDtwitter #VaccinesWork https://t.co/IoS2JraDli",1.44E+18,2021
Mon Sep 26 23:45:43 +0000 2022,16798,355,7358,USER_02022,NAME_02014,,United States,"Judge: “what evidence do you have that the govt was pushing pregnant and breastfeeding women to get the #COVID19 vaccine?”

Me: 🙄 https://t.co/SExAqTBvVz",1.57E+18,2022
Wed Mar 22 04:57:44 +0000 2023,134,17,59,USER_02023,NAME_02015,,Australia,"Dept. of Health &amp; Aged Care #Australia's website on #COVID19 vaccine for pregnant women (see attached).

""Over time, real-world evidence.."" = Pregnant women in real word were/are on trial.

So, on what basis they are pushing it on Pregnant women in the first place?

@Jikkyleaks https://t.co/yk9RgA2ynr",1.64E+18,2023
Thu Aug 12 15:04:07 +0000 2021,53,5,35,USER_02024,NAME_02016,,Canada,"The #COVID19 Vaccine is Strongly Encouraged for Pregnant Persons. Here’s why it’s REALLY important 🧵

1⃣ Pregnancy is associated with elevated risk of severe illness
2⃣ The vaccine is safe and does NOT raise risk of miscarriage
3⃣ The vaccine protects mothers and their babies https://t.co/AOkMgxFM0L",1.43E+18,2021
Sat Feb 25 23:37:52 +0000 2023,18,11,6,USER_02025,NAME_02017,,,"CREOG Covid19 vaccine: ""When you're pregnant, go ahead and get that shot"" https://t.co/pPhN9AlWzO",1.63E+18,2023
Thu Jun 02 20:19:09 +0000 2022,7,3,4,USER_02026,NAME_02018,,,44 French RATS STUDIED for 42 DAYS and PFIZER Decided the COVID19 Vaccine was SAFE for PREGNANT WOMEN around the WORLD! 🧬🤬🚨🌍🚨🤬🧬 https://t.co/9nBRmr3ApP,1.53E+18,2022
Wed Feb 09 07:52:52 +0000 2022,1807,24,95,USER_02027,NAME_02019,,China,"Can I receive a #BoosterDose of the #COVID19 #vaccine if I am pregnant?🤰💉

Check out our latest advice on COVID-19 vaccination in pregnant and lactating women: https://t.co/p1hFLHxNya

Follow👉@CUHKMedicine https://t.co/sB47hMKgti",1.49E+18,2022
Fri Sep 17 16:35:28 +0000 2021,197,5,50,USER_02028,NAME_02020,,United Kingdom,"Intense week, but the overriding thing I want to say is please, if you are pregnant or breastfeeding and haven't had a #COVID19 #vaccine yet, please make an appointment as soon as you can. Getting COVID instead just isn't safe for you or your baby.",1.44E+18,2021
Sat Aug 07 01:04:51 +0000 2021,624,7,128,USER_02029,NAME_02021,,United States,"Dear #medtwitter stop being afraid of pregnant patients, offer them the standard of care with guidance from your OB/MFM colleagues and PLEASE stop telling pregnant patients they can’t get the #COVID19 vaccine. It’s safe and @acog &amp; @MySMFM updated their stance to recommend it!",1.42E+18,2021
Thu Mar 23 07:03:47 +0000 2023,4,0,7,USER_02030,NAME_02022,,Kenya,"The Covid19 vaccine is safe for pregnant and breastfeeding mothers. Talk to a medical practitioner for more information on Covid19. Pata Chanjo ukeep everyone safe. 
#PataChanjoTuweChonjo https://t.co/mJI3ifKTEt",1.64E+18,2023
Fri Sep 23 06:36:53 +0000 2022,9,0,10,USER_02031,NAME_02023,,,"#COVID19 vaccine is safe for pregnant and breastfeeding women. The vaccine will protect the mother and the young one from dangers of the virus. 
#PataChanjoTuweChonjo
@CBCC_Africa @NMS_Kenya 
@WorldVisionKE @MOH_Kenya 
@USAIDKenya @MOH_DHP 
@VaccinesKenya

https://t.co/1FQxfVfX8G",1.57E+18,2022
Wed Feb 16 12:59:40 +0000 2022,566,291,269,USER_02032,NAME_02024,,Switzerland,"Q: I’m pregnant. Can I have the #COVID19 vaccine?

A: Yes. Vaccination against COVID-19 helps protect both you &amp; your baby from illness. COVID-19 during pregnancy puts moms at higher risk of becoming severely ill and increases the likelihood of preterm birth",1.49E+18,2022
Mon Oct 11 05:15:33 +0000 2021,11,0,3,USER_02033,NAME_02025,,Uganda,"Can I take the #Covid19 vaccine when I am pregnant?

It is absolutely safe to take the #Covid19 vaccine while pregnant. Studies have shown protection extends to the unborn baby.

#TuliFfena #BeatCovid #GetVaccinatedNow",1.45E+18,2021
Mon Nov 08 16:49:21 +0000 2021,51,23,20,USER_02034,NAME_02026,,,"The vulnerable aren't always visible. 

When pregnant individuals get the #COVID19 #vaccine, they pass on protection to their babies. Meanwhile, pregnant individuals who contract #COVID19 are at increased risk of complications including preterm birth.

https://t.co/TFpfo0sMI6 https://t.co/9BYiNG3g5c",1.46E+18,2021
Sun Dec 12 15:44:37 +0000 2021,81,3,31,USER_02035,NAME_02027,,,"🤰Obstetricians are urging pregnant people to get their #Covid19 vaccine &amp; turn to trusted sources if they have any questions or concerns

@russellnoirin says ""this is the wave where we are most affected"", with some of these patients sadly ending up very unwell

@VirginMediaNews https://t.co/n0qWBQ6Go0",1.47E+18,2021
Thu Nov 04 09:31:12 +0000 2021,24,1,22,USER_02036,NAME_02028,,United Kingdom,"New Zealand study shows miscarriages up 700% after mRNA #Covid19 vaccine... but STILL being recommended for pregnant women.
Lucky for #BigPharma bank balances that they have government guaranteed immunity!!

https://t.co/dX7UQL9yfM
@KarenH777",1.46E+18,2021
Tue Dec 21 18:29:42 +0000 2021,20,0,20,USER_02037,NAME_02029,,,"✨Are you pregnant and ready to get your #Covid19 Vaccine or Booster?✨

Pregnant women can now join the front of the queue when they arrive at a vaccination centre.

✨Need support?✨

Make a member of staff aware, and they'll support you with moving to the front of the queue. https://t.co/mV6nFFUB4d",1.47E+18,2021
Fri Nov 05 06:34:11 +0000 2021,89,6,27,USER_02038,NAME_02030,,United Kingdom,"Updated guidance from @acog. 

#Pregnant and recently-pregnant people should receive a booster #COVID19 #vaccine when they are eligible. 

https://t.co/BJCCQLMMy1 https://t.co/3cGKaIih66",1.46E+18,2021
Fri Oct 22 17:32:02 +0000 2021,59,2,17,USER_02038,NAME_02030,,United Kingdom,"Looking for data on the #AstraZeneca #COVID19 #vaccine, #fertility and #pregnancy?

Outcomes for 121 ppl who became pregnant in the clinical trials out now... 

👉🏻 No difference in fertility or miscarriage rates between vaccinated &amp; control groups.

https://t.co/g9AyzgY9mb https://t.co/E1njQzTRCO",1.45E+18,2021
Tue Nov 23 21:56:56 +0000 2021,76,3,50,USER_02039,NAME_02031,,United States,Today we released a new infographic - Top 5 Reasons to Get the #COVID19 Vaccine - for people who are considering pregnancy or who are pregnant now. Download copies at: https://t.co/Pi7wbnLNts https://t.co/LP6C1IiZNZ,1.46E+18,2021
Fri Sep 23 10:09:11 +0000 2022,29,1,15,USER_02040,NAME_02032,,,In case there was a question! Yes pregnant people should get the bivalent #COVID19 #vaccine when they are eligible and it is available 💉🦠 @MySMFM  https://t.co/3pxGe3X2Ka,1.57E+18,2022
Thu Jan 06 02:34:31 +0000 2022,112,3,31,USER_02041,NAME_02033,,Canada,"People who are pregnant please please please 🙏 get your COVID19 vaccine (including 3rd dose if you're due).
My wife did this to protect ours 👶 during her last pregnancy. 
The vaccine is safe and so important in pregnancy for parent &amp; babe.",1.48E+18,2022
Thu Oct 05 11:02:10 +0000 2023,56,368,45,USER_02042,NAME_02034,,United Kingdom,"If you're pregnant, it's important to protect yourself and your baby this winter by getting your #COVID19 vaccine. 🤰

Book now and get winter strong. 📅

Speak to your GP or midwife, or you can book online or via the NHS App:  https://t.co/YPTWX1QYmg https://t.co/hENzasH6Q1",1.71E+18,2023
Thu Nov 25 15:37:56 +0000 2021,16,26,23,USER_02042,NAME_02034,,United Kingdom,"THREAD: Getting the #COVID19 vaccine when you’re pregnant  
Pregnant women giving birth between January and August 2021 who received a vaccine had similar pregnancy outcomes to unvaccinated women – here’s what our latest data tells us 👇 https://t.co/TaOyi1drDF https://t.co/k1boqZ1cPi",1.46E+18,2021
Thu Aug 04 13:30:34 +0000 2022,23,5,6,USER_02043,NAME_02035,,United Kingdom,"Why has this doctor blocked me? I politely asked her for some evidence about the safety and effectiveness of the #COVID19 #vaccine for pregnant women as her own BIO suggests? Weird. Just making the @RCObsGyn aware, perhaps you will help me? A concerned midwife. @GBNEWS @nmcnews https://t.co/1w8XeK0s5H",1.56E+18,2022
Tue Aug 24 15:29:36 +0000 2021,123,3,10,USER_02044,NAME_02036,,Ireland,"My little boy arrived safe and sound @CoombeHospital after I was vaccinated at 32 &amp; 36 weeks. We're both happy and healthy almost two months later. If you're pregnant, please consider getting a #Covid19 vaccine.",1.43E+18,2021
Fri Jul 16 22:15:00 +0000 2021,14,2,9,USER_02045,NAME_02037,,Ireland,"#WATCH An obstetrician and gynaecologist recommends that pregnant women get a #COVID19 vaccine 

Pregnant women have made up a large proportion of ICU patients being treated for the virus

News Correspondent  @ZaraKing reports ⤵️

#VMNews | #COVID19ireland | #COVID19vaccines https://t.co/ofaZOPhTEI",1.42E+18,2021
Thu Oct 28 13:01:31 +0000 2021,37,8,20,USER_02046,NAME_02038,,,Only 26% of pregnant people have received at least one dose of the #covid19 vaccine. We surveyed 500 pregnant people in the U.S. to understand why. https://t.co/R05YdRilXH,1.45E+18,2021
Wed Feb 23 07:45:47 +0000 2022,29,4,8,USER_02047,NAME_02039,,,"The #COVID19 vaccine is completely safe for pregnant women and breastfeeding mothers. If you or a loved one has not yet been vaccinated, please visit your nearest COVID vaccination center with your CNIC and #GetVaccinated 

#VaccinesWork https://t.co/ZVw1aTBqt7",1.50E+18,2022
Tue Jul 13 03:59:33 +0000 2021,84,4,40,USER_02048,NAME_02040,,,"#IndiaFightsCorona:

📍FAQs on #COVID19Vaccine for Pregnant Women

🛑Why is #COVID19 vaccine being recommended for #pregnantwomen❓

➡️Pregnant women with COVID-19 are at an increased risk of:

▪️Severe illness from COVID-19 compared to non-pregnant women.

#We4Vaccine 

1/6 https://t.co/2eQXVZAgpJ",1.41E+18,2021
Sat Aug 28 01:59:20 +0000 2021,26,1,16,USER_02049,NAME_02041,,,"@CDCgov: Three out of four pregnant people have not yet received a #COVID19 vaccine
Pregnant women infected with #COVID19 are 40% more likely to have a premature baby. And for very premature births, fewer than 32 weeks, the risk increased to 60% @TheLancet https://t.co/QluIZY3k49 https://t.co/HR6713xSr2",1.43E+18,2021
Mon Jun 12 00:25:46 +0000 2023,1259,180,507,USER_02050,NAME_02042,,United Kingdom,"A pregnant #LdnOnt nurse who says she's about to be fired for refusing the #COVID19 vaccine has made a public appeal to her boss to save her job. Why, she's asking, is it still mandatory in order to work at London Health Sciences Centre?

https://t.co/XSfhjFPuD2

#onpoli",1.67E+18,2023
Thu Nov 25 06:37:50 +0000 2021,15,0,6,USER_02051,NAME_02043,,India,"A lactating mother getting 1st dose of COVID19 vaccine @PHC Chunlikha, Tseminyu, Kohima
COVID19 vaccine is recommended for pregnant and lactating women. The benefits of vaccination outweigh the potential risks.
#LargestVaccineDrive #TogetherWeCan @MyGovNagaland @NagalandNhm https://t.co/FHOwDR1stN",1.46E+18,2021
Wed Feb 14 16:03:07 +0000 2024,9,0,0,USER_02052,NAME_02044,,United States,"A NIAID-funded study has found that when pregnant women receive a #COVID19 #vaccine or booster, their infants receive protection against the virus for at least 6 months after birth. https://t.co/GvY47cw9pf https://t.co/KTZ7qaE2RZ",1.76E+18,2024
Wed Dec 22 15:44:33 +0000 2021,43,8,38,USER_02053,NAME_02045,,Ireland,"Pregnant women urged to get #COVID19 vaccine following JCVI update

'Pregnancy puts you at higher risk and that's why it’s so important that you avail of the protection that the vaccine provides while you're pregnant' - Dr Carolyn Bailie, Chair NI @RCOG

➡️https://t.co/9T3Q8s36aI https://t.co/mHoNh1uNQJ",1.47E+18,2021
Sat Dec 04 11:30:00 +0000 2021,24,0,11,USER_02054,NAME_02046,,Philippines,"You can get a #COVID19 vaccine if you are pregnant.  

Pregnant people have a higher risk of severe COVID-19 illness. Don’t wait. Get vaccinated as soon as it’s your turn!

Learn more:  https://t.co/ee7YZYmt8D https://t.co/jHOVVrrrrv",1.47E+18,2021
Wed Oct 13 16:00:15 +0000 2021,11,6,2,USER_02055,NAME_02047,,Canada,"DYK getting the #COVID19 vaccine during pregnancy is safe &amp; will protect you from serious illness. Pregnant individuals who receive the #COVID19 vaccine can transfer antibodies to their baby, protecting them as well. Talk to your health care provider if you have any questions. https://t.co/aro4Ds2L4W",1.45E+18,2021
Mon Nov 15 20:43:05 +0000 2021,73,33,26,USER_02056,NAME_02048,,United Kingdom,"England's chief medical officer has urged all women who are pregnant, or wishing to become pregnant, to get a #COVID19 vaccine as he admitted there was a ""major concern"" about those not getting jabbed https://t.co/pJTHQdBfIu",1.46E+18,2021
Tue Nov 29 20:10:19 +0000 2022,3,0,2,USER_02057,NAME_02049,,Ireland,Effectiveness and safety of #COVID19 vaccine in pregnant women: a systematic review with meta-analysis https://t.co/6fEJz1IDR9 @BJOGTweets #Vaccination #Pregnancy,1.60E+18,2022
Sun Nov 05 08:51:26 +0000 2023,34,3,24,USER_02058,NAME_02050,,Spain,"El mundo sin ciencia de los vacunistas en el caso covid19. De embarazadas a lactantes, pasando por ""el recuerdo"".

Covid19 vaccine world, a world without science. Pregnant women, lactating mothers, boosters, etc.
Absolutism and paternalism.

https://t.co/vPXBUCUyPx",1.72E+18,2023
Fri Apr 02 16:29:22 +0000 2021,4,1,9,USER_02058,NAME_02050,,Spain,The Netherlands suspended use of the @AstraZeneca #COVID19 #vaccine for people under 60. 5 reports of extensive thrombosis with low platelet counts. 7 to 10 days after vaccination. Women 25-65 years old. 3 patients had extensive pulmonary embolisms. 1 died https://t.co/7UK7Q07S1s,1.38E+18,2021
Thu Dec 02 20:07:47 +0000 2021,7,1,2,USER_02059,NAME_02051,,Canada,"❓ Wondering if you should take the #COVID19 vaccine when pregnant? NYGH family medicine chief @eisendv talks about how the vaccines can help protect mother and baby. Check out other resources for parents and guardians here: 
https://t.co/tdAvCMufY4 https://t.co/56A60bZ7ck",1.47E+18,2021
Thu Oct 12 09:15:01 +0000 2023,26,1,7,USER_02060,NAME_02052,,Switzerland,"And the Swiss public health authority still writes in their guidelines the covid19 vaccine should be ""maybe"" recommended to pregnant women according to doctor's judgement. 

That's wrong, there is an absolute indication for pregnant women. Data is clear.

@BAG_OFSP_UFSP",1.71E+18,2023
Fri Sep 17 11:12:30 +0000 2021,14,1,7,USER_02061,NAME_02053,,United Kingdom,"I used my 1st interview as President of @RCoANews to urge pregnant women to take up the #COVID19 vaccine.

If you are pregnant please do get your jab - protect yourself &amp; your baby. @ShaunLintern 
https://t.co/unxq6bpfIu",1.44E+18,2021
Thu Aug 19 15:10:06 +0000 2021,125,82,54,USER_02062,NAME_02054,,,"One of the two @OntarioPCParty facing a 5 pm deadline for getting a #COVID19 vaccine has posted a photo of herself pregnant with her third child. Whip @lornecoe’s detailed vax edict does not consider pregnancy a reason for a medical exemption. 
#onpoli",1.43E+18,2021
Wed Jan 26 13:18:39 +0000 2022,8,0,4,USER_02063,NAME_02055,,Nigeria,"Q: Is it safe for a pregnant woman to get the #COVID19 vaccine?

A: Yes, it is. Pregnant women are advised to receive the #COVID19 vaccine after consulting with their health care provider.

#YesToCOVID19Vaccine https://t.co/ocYNPO8ULS",1.49E+18,2022
Wed Jul 20 14:38:02 +0000 2022,8,0,4,USER_02064,NAME_02056,,United States,"On the fence about getting a #COVID19 vaccine while pregnant? According to @LisaCostelloWV, waiting to be vaccinated is risky. Learn more: https://t.co/wJ9ycR1r8h https://t.co/WZJtyQxIVu",1.55E+18,2022
Wed Nov 22 12:02:40 +0000 2023,38,20,20,USER_02065,NAME_02057,,United Kingdom,"Is the #COVID19 vaccine safe for pregnant women?

Dr Victoria Male (@VikiLovesFACS) from @ImperialMDR says vaccination is extremely effective and safe, passing on immunity in the womb.

Listen to the @imperialcollege podcast 🎙️ https://t.co/n5Idq6IX4m",1.73E+18,2023
Mon May 09 19:38:03 +0000 2022,5,0,5,USER_02066,NAME_02058,,United States,"Getting a #COVID19 vaccine while pregnant lowers your risk of needing hospital care for COVID. It may also protect your baby, who can’t get a vaccine.
Find free vaccines near you:
🔍 https://t.co/iIhCl7np5D
💬 Text your ZIP code to 438829
📞 Call 1-800-232-0233
#WeCanDoThis https://t.co/NATP5ZMlHK",1.52E+18,2022
Sun Aug 29 18:00:07 +0000 2021,26,0,12,USER_02067,NAME_02059,,United States,"It is safe to get the #COVID19 vaccine while pregnant. Duke Maternal-Fetal Medicine Specialist Dr. Geeta Swamy @DukeOBGYN answers frequently asked questions from patients.
 
https://t.co/OrLgVKXwag https://t.co/1v3ABesaxE",1.43E+18,2021
Sun Oct 17 14:44:20 +0000 2021,40,6,17,USER_02068,NAME_02060,,,The science is clear: pregnant women should get the #COVID19 vaccine. Why are so many rejecting it? by @megan_ogilvie https://t.co/3vf6lf1g5b via @torontostar #pregnancy #VaccineHesitancy #vaccination #infodemic,1.45E+18,2021
Wed Feb 23 09:02:35 +0000 2022,5,1,2,USER_02069,NAME_02061,,United Kingdom,"Pregnant? Get your first, second or booster #COVID19 vaccine: 96.3% of pregnant women admitted to hospital with COVID-19 symptoms between May &amp; October 2021 were unvaccinated, 1 in 3 of whom required respiratory support: https://t.co/u3Xa1Mhfow

#pregnancy @RCObsGyn @MidwivesRCM https://t.co/n5s4j9Epbg",1.50E+18,2022
Wed Feb 16 12:00:02 +0000 2022,16,1,8,USER_02070,NAME_02062,,United Kingdom,"🎥 WATCH | Should you get the #COVID19 Vaccine if you're pregnant?

Most pregnant people in intensive care with COVID-19 are unvaccinated. We want to empower people to be confident in their decisions surrounding vaccination.

#VaccineQuestionsAnswered

https://t.co/HTb1PqFoCj",1.49E+18,2022
Mon Mar 21 13:02:09 +0000 2022,1,0,9,USER_02071,NAME_02063,,United Kingdom,"Join our free webinar about the #COVID19 vaccine for pregnant women or anyone trying to conceive 🤰
 
📅 Thursday 24 March 5 – 6pm
👉 https://t.co/F4WbDg7YWR https://t.co/kQFQu581Ut",1.51E+18,2022
Thu Mar 24 12:01:43 +0000 2022,0,0,8,USER_02071,NAME_02063,,United Kingdom,"Is the #COVID19 vaccine safe for pregnant women ❓

Join our #COVID19 webinar tonight aimed at pregnant women, their partners, and families as well as the wider public who are thinking about getting pregnant.

📅 Thursday 24 March 5 – 6pm
👉 https://t.co/UuAazKys9H https://t.co/f2J0emSZdU",1.51E+18,2022
Wed Nov 08 12:00:02 +0000 2023,2,0,2,USER_02072,NAME_02064,,United States,"Need for open data on #COVID19 vaccine uptake among pregnant people in the Caribbean: a call to action 🌎💉🤰

Find out the results: https://t.co/JWZZoQ0FVC

@PAHOCaribbean
@pahowho",1.72E+18,2023
Thu Jan 26 16:45:12 +0000 2023,2,0,2,USER_02073,NAME_02065,,United States,Kara Polen of @CDC_NCBDDD notes that the absence of available data on the #COVID19 vaccine in pregnant and lactating populations affected a strong recommendation during vaccine rollout and led to the rapid proliferation of misinformation. #CAMT,1.62E+18,2023
Mon Aug 08 14:42:00 +0000 2022,5,0,3,USER_02074,NAME_02066,,United States,"Questions about #COVID19 vaccine while pregnant or breastfeeding? In this video, @CarolineDiorio, a @ChildrensPhila doctor, talks about deciding to get a COVID-19 booster during pregnancy. Watch now: https://t.co/oeMBHg3dXt. #WhyIVax #iVax2Protect #NIAM2022",1.56E+18,2022
Fri Mar 25 00:23:47 +0000 2022,30,1,11,USER_02075,NAME_02067,,United States,This hot off the press study in @JAMA_current is reassuring to pregnant women who received the #COVID19 #vaccine during pregnancy. No evidence of adverse #pregnancy outcomes. #SARSCoV2 #coronavirus https://t.co/gCa7yG2792,1.51E+18,2022
Thu May 12 01:00:00 +0000 2022,0,0,0,USER_02076,NAME_02068,,United States,"The @CDCgov recommends pregnant people receive the #COVID19 vaccine. Pregnant people with COVID-19 might be at increased risk of adverse pregnancy outcomes. Give us a call if you have questions, 877-609-3577. https://t.co/M4KILgWEuw",1.52E+18,2022
Wed Apr 21 18:29:58 +0000 2021,144,36,15,USER_02077,NAME_02069,,Canada,"Officially jabbed!
I learned yesterday I am ineligible for the AZ #covid19 vaccine because I had a Pulmonary Embolism in July 2020.
I actually qualify under Phase 2B and had no idea.
I called around to pharmacies offering Pfizer or Moderna with no luck...
#COVID19AB #yeg #ableg https://t.co/IJfdnq1adn",1.38E+18,2021
Tue Jan 26 17:18:59 +0000 2021,14,0,7,USER_02078,NAME_02070,,United States,"🗣 Calling all pulmonary &amp; critical care providers @atscommunity needs #COVID19 vaccine pictures. Photos will be used for community outreach so BIPOC members please share your 👦🏾💉📸 because representation matters!

https://t.co/FLuW9w6JQI

@ATS_Assemblies @atsearlycareer",1.35E+18,2021
Tue Mar 16 14:42:51 +0000 2021,1,0,1,USER_02079,NAME_02071,,United Kingdom,I clotted on contraceptive pill 6 years ago which led to a pulmonary embolism. Happily went for my #AstraZeneca #covid19 vaccine today,1.37E+18,2021
Mon Feb 01 12:24:13 +0000 2021,0,0,0,USER_02080,NAME_02072,,,Respiratory Infectious Disease Diagnostics Market: Rapid Rise in Burden of Chronic Obstructive Pulmonary Disorders to Drive the Market #InfectiousResearch #COVID19 #vaccine https://t.co/7BmMsYioda,1.36E+18,2021
