Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year,birth_date
Tue Jul 18 13:46:25 +0000 2023,USER_01106,NAME_01102,"@Username The lady in Alberta who was in the same situation fought the hospital and won!  She'll now be allowed to have her kidney transplant without getting the Covid-19 ""vaccine"".",2,0,21,Canada,1.68E+18,2023,
Thu Jan 05 17:02:29 +0000 2023,USER_01107,NAME_01103,"Read our story of a recent BC study showing a significantly reduced risk of COVID-19 for vaccinated non-dialysis kidney patients  – up to 78% with 3 vaccine doses – compared to pre-vaccination: https://t.co/wRkBFDHgZe
#KidneyResearch #KidneyPatients
@Username @Username https://t.co/IP7bJJYsTV",0,0,6,Canada,1.61E+18,2023,
Sat Jul 15 00:45:38 +0000 2023,USER_01108,NAME_01104,Severe kidney problems seen with COVID-19; second vaccine dose should not be delayed for cancer patients https://t.co/WIrsiHOpAL,0,2,4,United States,1.68E+18,2023,
Thu Nov 02 11:20:17 +0000 2023,USER_01109,NAME_01105,Covid-19 still poses risks to thousands of immunocompromised people who don’t have the same level of protection from the vaccines as the general public do. People with kidney disease are also vulnerable to flu complications.,2,8,14,United Kingdom,1.72E+18,2023,
Mon Oct 23 15:10:31 +0000 2023,USER_01109,NAME_01105,"As the warmth of summer begins to turn to a crisp chill, The Kidney Charities Together Group strongly encourage everyone who is eligible to have their autumn booster vaccine, which remains an important defence against becoming severely ill from Covid-19 https://t.co/vTr81cwdIZ https://t.co/RLzNvN1HhB",0,1,5,United Kingdom,1.72E+18,2023,
Fri Dec 18 09:25:10 +0000 2020,USER_01109,NAME_01105,This is the last of our #covid19 vaccine facts. If you have heard rumours on social media around covid19 vaccines &amp; kidney patients please make sure you are informed. For more information and advice go to https://t.co/eObjiWfQpW #coronavirus https://t.co/ruG6zRsNIW,0,1,5,United Kingdom,1.34E+18,2020,
Tue Sep 12 23:40:13 +0000 2023,USER_01110,NAME_01106,COVID-19 vaccine and treatments for people with kidney disease https://t.co/Ca2Y9mLdrI via @Username,0,0,0,United States,1.70E+18,2023,
Sun Feb 04 16:19:53 +0000 2024,USER_01111,NAME_01107,What’s Behind the Chronic Kidney Disease Injuries Associated with the Pfizer-BioNTech mRNA COVID-19 Vaccine? https://t.co/elSSr5cax6,0,2,3,United States,1.75E+18,2024,
Sun Jun 04 14:29:47 +0000 2023,USER_01112,NAME_01108,"@Username “Doctors believed it was a kidney infection and did not associate it with the COVID-19 vaccine”

Of course doctors ‘believed’ it had nothing to do with the vaccine.",1,0,4,Canada,1.67E+18,2023,
Mon Jul 17 12:48:40 +0000 2023,USER_01113,NAME_01109,"Original Article by Malahe et al, ""The role of interleukin-21 in COVID-19 vaccine–induced B cell–mediated immune responses in patients with kidney disease and kidney transplant recipients""

https://t.co/Aj7Sf1UBWN",0,1,1,United States,1.68E+18,2023,
Sat Feb 25 03:44:04 +0000 2023,USER_01114,NAME_01110,"This case report summarizes a rare case of a previously healthy patient presenting with focal crescentic glomerulonephritis and kidney failure following the administration of the vectored COVID-19 vaccine, Ad26.COV.2.  #ScienceUpFirst #vaccineinjuries https://t.co/POSW7LGzhy",0,2,3,Canada,1.63E+18,2023,
Thu Dec 28 16:47:56 +0000 2023,USER_01115,NAME_01111,"While we join millions of Nigerians mourning the demise of Governor Akeredolu who died of Leukemia - in reference to professor Kariko's approach in Covid-19 vaccine discovery and the FDA's approval in  2022, I have discovered mRNA-based therapeutics for Leukemia and others. https://t.co/14ouCucaZd",1,1,1,Australia,1.74E+18,2023,
Tue Oct 31 13:57:30 +0000 2023,USER_01116,NAME_01112,"Wang Dan, a 22-year-old Chinese woman, was diagnosed with acute leukemia after two injections of the Covid-19 vaccine. Her family woke up in pain when they learned that the vaccine was known to cause cancer and posted messages on social media to get the truth out. https://t.co/8VrezbYHQA",18,32,36,,1.72E+18,2023,
Sat Jul 08 04:47:12 +0000 2023,USER_01116,NAME_01112,"Zhao Fei, 34, diagnosed with blood cancer
 due to the Covid-19 vaccine

 Zhao Fei, a 34-year-old man from Guizhou province, China, received the Covid-19 vaccine in June 21 and was suddenly diagnosed with acute leukemia in October of the same year.

#beautifulchinanews https://t.co/HBPmH2pNhC",12,19,22,,1.68E+18,2023,
Mon Dec 18 17:41:32 +0000 2023,USER_01116,NAME_01112,"Xiao Ziyi, a first grader in Wuhan, China, received the first injection of COVID-19 vaccine on November 8, 2021, and the second on December 4....... On December 28, he was examined for a 5-centimeter mass in his lungs, and on December 30 he was diagnosed with acute leukemia. https://t.co/ebRTPGgh9F",15,27,32,,1.74E+18,2023,
Sun Nov 27 04:31:29 +0000 2022,USER_01116,NAME_01112,"Pan Zhongping, 28, contracted liver cancer from the Covid vaccine
 
Guangdong Province, China, handsome Mr. Pan was suddenly diagnosed with advanced liver cancer after receiving the Covid vaccine. 

#beautifulchinanews
 #covid19 #vaccine 
#hujintao #Qatar2022  #Qatar #shanghai https://t.co/ba1NEkHChV",69,69,74,,1.60E+18,2022,
Mon Dec 19 03:52:27 +0000 2022,USER_01116,NAME_01112,"Zheng Ya Xuan, an elementary school student in Jiangsu Province, China, was suddenly diagnosed with acute leukemia and many other serious diseases after receiving the Covid vaccine, and the child's life is still in danger after treatment.

#beautifulchinanews
 #covid19 #vaccine https://t.co/6xfEuqJJD8",60,36,44,,1.60E+18,2022,
Mon Dec 19 03:58:08 +0000 2022,USER_01116,NAME_01112,"In Guangdong Province, China, 65-year-old Chen Qing was diagnosed with acute leukemia after experiencing a persistent high fever following his third vaccination. His family is now doing everything they can to raise money for treatment…

#beautifulchinanews
 #covid19 #vaccine https://t.co/rjn6irv9Lf",66,44,55,,1.60E+18,2022,
Sun Dec 11 05:17:26 +0000 2022,USER_01116,NAME_01112,"Yu Jiaojiao, a woman from Hubei province, China, diagnosed with acute leukemia after receiving Covid vaccine, woke up in pain knowing that the vaccine caused the disease, tried to seek redress but was rejected by the local government.

#beautifulchinanews
 #covid19 #vaccine https://t.co/CleNBhAcIv",2,6,8,,1.60E+18,2022,
Fri Jan 20 18:23:30 +0000 2023,USER_01116,NAME_01112,"“Without the vaccine, I don't think my son would have developed leukemia.”
In Guizhou province, China, Yang Yizhuo, a 9-year-old boy who got acute leukemia from the COVID vaccine.

#beautifulchinanews #covid19  #vaccine 
#hujintao https://t.co/VNyvHHjhJx",3,9,14,,1.62E+18,2023,
Sun Nov 19 20:41:09 +0000 2023,USER_01117,NAME_01113,"A 70 years old lady on my floor, beat breast cancer 25 yrs ago, double mastectomy 
3 vaccines in
she now has an aggressive leukemia 

 Dr. Ryan Cole: COVID-19 Vaccines Causing An Alarming Uptick In Cancers",3,5,12,,1.73E+18,2023,
Fri Oct 13 08:35:14 +0000 2023,USER_01118,NAME_01114,"William Makis MD
@Username
TURBO CANCER DEATH IN HOURS - Brazil - 43 year old journalist Wallescka de Andrade Lyra  was diagnosed with leukemia in the morning, intubated &amp; died same day Sep.23, 2023  Diagnosis to death: hours  COVID-19 mRNA Vaccine Turbo Cancer Leukemia https://t.co/Im2OiNBbAX",1,0,0,,1.71E+18,2023,
Thu Jun 22 08:48:12 +0000 2023,USER_01119,NAME_01115,"Check our final report about COVID-19 vaccines in allo-HCT recipients published on Leukemia Research @Username a collaborative work between Immunology, Infectious Diseases, and Hematology Departments from @Username @Username @Username
https://t.co/b7eC4fHIQj",0,4,12,Spain,1.67E+18,2023,
Fri Aug 04 14:32:02 +0000 2023,USER_01120,NAME_01116,GeoVax Announces Initiation of Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia Seeking Improved Immune Response vs mRNA Vaccine. #vaccines #COVID19 #immunocompromised #leukemia $GOVX https://t.co/PnCu75HR3X,1,0,0,United States,1.69E+18,2023,
Sun Nov 05 16:35:28 +0000 2023,USER_01121,NAME_01117,"Liang Yueyan contracted leukemia after vaccination

Two members of mrs. He’s family contracted cancer following the COVID-19 vaccine 

Mrs. Zhang Guiying got leukemia from vaccinated
#China #Israel #CCP https://t.co/EBgvd03hPU",0,0,0,,1.72E+18,2023,
Sat Mar 11 14:39:21 +0000 2023,USER_01122,NAME_01118,"@Username ""Breastfeeding for 6 months or more may help lower childhood leukemia incidence, in addition to its other health benefits for children and mothers.""

But

""Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk"" 

https://t.co/Qh7WA9UbMi

https://t.co/6BpHevi1JE",2,8,25,,1.63E+18,2023,
Fri Oct 13 17:54:50 +0000 2023,USER_01123,NAME_01119,"This is turbo cancer.
TURBO CANCER DEATH IN HOURS - Brazil - 43 year old journalist Wallescka de Andrade Lyra
was diagnosed with leukemia in the morning, intubated & died same day Sep.23, 2023
Diagnosis to death: hours
COVID-19 mRNA Vaccine Turbo Cancer Leukemia

Repost from
Dr Makis",0,0,1,,1.71E+18,2023,
Sat Sep 02 06:02:55 +0000 2023,USER_01124,NAME_01120,(2022) Case mistaken for leukemia after mRNA COVID-19 vaccine administration: A case report https://t.co/gDq4DYprr5,0,0,0,,1.70E+18,2023,
Tue Aug 01 18:14:01 +0000 2023,USER_01125,NAME_01121,GeoVax Announces Initiation of Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia Seeking Improved Immune Response vs mRNA Vaccine. #vaccines #COVID19 #immunocompromised #leukemia $GOVX https://t.co/A9LOXkUVLx,0,1,4,United States,1.69E+18,2023,
Fri Jul 21 19:14:00 +0000 2023,USER_01125,NAME_01121,News Coverage: GeoVax Announces Initiation of Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia #immunocompromised https://t.co/XdcSbFkc6t $GOVX,0,1,5,United States,1.68E+18,2023,
Tue Aug 08 00:13:00 +0000 2023,USER_01125,NAME_01121,"Clinical Trials .gov Identifier: NCT05672355, titled “Randomized observer-blinded phase 2 trial of COVID-19 booster with GEO-CM04S1 or Pfizer-BioNTech Bivalent vaccine in patients with chronic lymphocytic leukemia."" https://t.co/eF2eif9Y1T",0,0,2,United States,1.69E+18,2023,
Fri Nov 11 17:37:00 +0000 2022,USER_01125,NAME_01121,"GEO-CM04S1 - Primary vaccine for immunocompromised cancer patients, in direct comparison to the Pfizer mRNA vaccine (NCT04977024)
https://t.co/vUohQmmD9M
#COVID19 #vaccine #immunocompromised #cancer #antibodies #TCells $GOVX https://t.co/FDXqglZMmN",0,3,4,United States,1.59E+18,2022,
Tue Oct 03 13:38:43 +0000 2023,USER_01126,NAME_01122,"Case mistaken for leukemia after mRNA COVID-19 vaccine administration: A case report

https://t.co/w3Cxn3z2Wh https://t.co/rbGfDa6v2o",0,0,0,Ireland,1.71E+18,2023,
Fri Nov 03 14:49:42 +0000 2023,USER_01126,NAME_01122,"A Chronic Obstructive Pulmonary Disease Exacerbation Following the Administration of a COVID 19-Booster Vaccine: A Case Report

https://t.co/SNKUJPTfTZ https://t.co/q7q7WuA62q",0,2,0,Ireland,1.72E+18,2023,
Sun Oct 22 11:03:14 +0000 2023,USER_01127,NAME_01123,"Australian government official: 
“Autopsy data shows a direct link between the COVID-19 vaccine and turbocarcinoma (leukemia and various rapid cancers).

those who pushed jabs should be hanged",0,0,1,,1.72E+18,2023,
Mon Jan 15 18:23:26 +0000 2024,USER_01128,NAME_01124,"Beijing Sinovac COVIDvaccine company bribed officials of the Health Commission to successfully market unqualified COVID-19 vaccines. Yu Luming, director of the Beijing Health Commission, has been arrested. 
Sinova caused leukemia, myocardial infarction, cancer, and blood diseases",1,4,11,,1.75E+18,2024,
Tue Mar 21 12:40:02 +0000 2023,USER_01129,NAME_01125,Can the Covid-19 vaccine cause leukemia in people? Any study or research performed?,0,0,0,,1.64E+18,2023,
Wed Jun 14 19:35:14 +0000 2023,USER_01130,NAME_01126,"On May 18, 2023, at the entrance of the Hubei Provincial Health Commission in China, a woman contracted leukemia after receiving the Covid-19 vaccine, and her husband was beaten and fell to the ground due to his rights aspirations. He died on June 6 under unclear circumstances. https://t.co/yOI4v324KO",1,0,0,,1.67E+18,2023,
Mon Jul 24 03:44:01 +0000 2023,USER_01131,NAME_01127,"GeoVax Announces Initiation of Phase 2 Clinical Trial
of COVID-19 Vaccine Booster in Patients withChronic Lymphocytic Leukemia 
#vaccines #COVI D19 #immunocompromised #leukemia $GOVX

https://t.co/yVnaUuYznC https://t.co/8zgppT58v1",1,0,0,United States,1.68E+18,2023,
Wed May 03 15:27:36 +0000 2023,USER_01132,NAME_01128,Turbo Cancer Leukemia • Children From Ages 11 to 21 Are Dying Within Hours or Days of Cancer Diagnosis • COVID-19 mRNA vaccines deliver LNPs with mRNA to the bone marrow • Vaccine Genocide https://t.co/hJTA9clE5T,0,0,0,,1.65E+18,2023,
Tue Aug 01 16:39:17 +0000 2023,USER_01133,NAME_01129,"""The cells, known as HeLa cells, are ""among the important scientific discoveries of the last century,"" according to Johns Hopkins. They have contributed to development in polio vaccine, COVID-19 vaccine, leukemia studies &amp; understanding of the AIDS virus."" https://t.co/C240dD8hX0",0,0,0,,1.69E+18,2023,
Fri Jan 12 15:33:34 +0000 2024,USER_01134,NAME_01130,"@Username The genes of animals and humans are different. Vaccines produced by experiments with animals will bring unpredictable dangers to the human body.
In China, the COVID-19 vaccine has infected some people with leukemia.",0,1,0,,1.75E+18,2024,
Tue Aug 15 15:52:55 +0000 2023,USER_01135,NAME_01131,$GOVX GOVXW - GeoVax Announces First Patients Vaccinated in Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia,0,0,0,,1.69E+18,2023,
Wed Jun 14 13:47:04 +0000 2023,USER_01136,NAME_01132,"Berlusconi died 18 months after contracting chronic myelomonocytic leukemia, which in turn took over a month after the 3rd dose of the Covid-19 vaccine.

“Who advised him to get the vaccine??????”",0,0,0,,1.67E+18,2023,
Tue Jun 13 23:12:17 +0000 2023,USER_01137,NAME_01133,A Case of Chronic Myelomonocytic Leukemia Unmasked After Receiving J&amp;J COVID-19 Vaccine - PubMed https://t.co/oWiaaRQMYg,0,0,0,,1.67E+18,2023,
Sun Sep 24 10:37:15 +0000 2023,USER_01138,NAME_01134,"2/2 COVID-19 vaccine mandated students are now developing Stage 4 cancers - 72 cases (in 2023): Lymphoma, leukemia, brain, testicular, sarcoma, breast, colon",0,0,0,France,1.71E+18,2023,
Sun Nov 05 18:18:26 +0000 2023,USER_01139,NAME_01135,"#Covid19China 🇨🇳 ""This netizen’s father was diagnosed with acute myeloid leukemia after taking the COVID-19 vaccine."" (digital translation) Turbo cancer in China too.

https://t.co/sdPVlLdfAo",0,0,0,Sweden,1.72E+18,2023,
Sat Jul 22 02:03:28 +0000 2023,USER_01140,NAME_01136,"@Username @Username @Username I found several articles that even recommended COVID-19 vaccines, including this one from the Leukemia and Lymphoma Society

• New Study Shows Most Blood Cancer Patients Benefit from an Additional COVID-19 Vaccine Dose • Leukemia and Lymphoma Society

https://t.co/6cTrOX954G",1,0,0,United States,1.68E+18,2023,
Wed Mar 08 13:07:23 +0000 2023,USER_01141,NAME_01137,"@Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username My brother was diagnosed with Leukemia last year. Prior to that, ALL his hair fell out one morning. I blame it on the COVID-19 Vaccine. He finally agreed with me. I hope his Oncologist reported it to VAERS. He's been having a difficult time with finding the right drug &amp; dosage.😥",2,0,2,United States,1.55E+18,2023,
Sun Sep 24 19:48:34 +0000 2023,USER_01142,NAME_01138,"Check up this awesome contentTURBO CANCER Ages 18-24: College &amp; University COVID-19 vaccine mandated students are now developing Stage 4 cancers - 72 cases (in 2023): Lymphoma, leukemia, brain, testicular, sarcoma, breast, colon:  https://t.co/K7XSDsE4ky",0,3,4,,1.71E+18,2023,
Sun Feb 04 19:59:50 +0000 2024,USER_01143,NAME_01139,"Special effect 💉🪄
A Case of Chronic Myelomonocytic Leukemia Unmasked After Receiving J&amp;J COVID-19 Vaccine https://t.co/DRekeExwjo",0,0,1,,1.75E+18,2024,
Thu Jul 20 13:00:20 +0000 2023,USER_01144,NAME_01140,$GOVX GOVXW - GeoVax Announces Initiation of Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia,0,1,0,United States,1.68E+18,2023,
Fri May 05 16:26:35 +0000 2023,USER_01145,NAME_01141,"Turbo Cancer Leukemia • Children From Ages 11 to 21 Are Dying Within Hours or Days of Cancer Diagnosis • COVID-19 mRNA vaccines deliver LNPs with mRNA to the bone marrow • Vaccine Genocide by Dr. William Makis https://t.co/XddI6yOS5g via @Username 

Why the silence?",0,1,1,United States,1.65E+18,2023,
Tue Oct 17 18:14:57 +0000 2023,USER_01146,NAME_01142,"Unusual vaccine side effect - I've not see this before. ""Case mistaken for leukemia after mRNA COVID-19 vaccine administration: A case report."" Published online November 26th 2022. https://t.co/JduJXV8Di8",0,1,1,United Kingdom,1.71E+18,2023,
Wed Jan 17 17:20:13 +0000 2024,USER_01147,NAME_01143,"@Username Not just one major increase in obesity, cardiovascular disease etc. since the 70s, but 30% increase since mass COVID-19 injections were distributed, falsely labeled as vaccines. Blood clots in the lungs &amp; heart leading to acute leukemia for many. Those in the know true criminals.",0,0,0,,1.75E+18,2024,
Mon Jan 15 21:50:31 +0000 2024,USER_01148,NAME_01144,"@Username 19 vaccine will be blessed.  What is even more frightening is that the sequelae of the Sinovac COVID-19 vaccine include leukemia, cerebral infarction, myocardial infarction, cancer, and blood diseases.",0,1,1,,1.75E+18,2024,
Mon Jan 15 15:46:05 +0000 2024,USER_01148,NAME_01144,"@Username COVID-19 vaccine will be blessed. ! 💥 What is even more frightening is that the sequelae of the Sinovac COVID-19 epidemic include leukemia, myocardial infarction, cancer, and blood diseases...",0,0,1,,1.75E+18,2024,
Tue Dec 19 14:54:04 +0000 2023,USER_01148,NAME_01144,"@Username Victims of leukemia caused by the COVID-19 vaccine always relapse and worsen after a period of chemotherapy, and very few are cured. This is caused by the vaccine spike protein in their bodies, and the blood of relatives and friends who donated bone",0,0,0,,1.74E+18,2023,
Wed May 03 00:53:26 +0000 2023,USER_01149,NAME_01145,@Username Covid 19 vaccine does not cause or exacerbate leukemia .,1,0,0,,1.65E+18,2023,
Sat May 06 06:48:26 +0000 2023,USER_01150,NAME_01146,"😔
SEIZURES in young people: COVID-19 mRNA vaccine spike protein in the brain causes inflammation fatal seizures
https://t.co/KhYxxAQyzO Dr William Makis
Turbo Cancer Leukemia - children from ages 11 to 21 are dying within hours or days of cancer diagnosis",0,1,0,Vietnam,1.65E+18,2023,
Wed Jul 26 03:00:08 +0000 2023,USER_01151,NAME_01147,News Coverage: GeoVax Announces Initiation of Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia #immunocompromised https://t.co/ONLN42ZZb9 $GOVX,0,0,0,United States,1.68E+18,2023,
Sun Oct 01 05:36:42 +0000 2023,USER_01152,NAME_01148,A Vaccine Booster (GEO-CM04S1 or Pfizer-BioNTech Bivalent) for the Prevention of COVID-19 in Patients with Chronic Lymphocytic Leukemia - NCI https://t.co/zVDEJ9nEPG,0,0,0,Australia,1.71E+18,2023,
Mon Aug 21 23:02:45 +0000 2023,USER_01153,NAME_01149,"⚠️TURBO CANCER - Nurses are developing advanced (usually Stage 4) turbo cancers after being forced into taking COVID-19 mRNA vaccines. 

I present 30 nurses &amp; their tragic stories!

- lymphoma (6)
- colon (6)
- breast (5)
- lung (2)
- leukemia (2)
- melanoma (2) https://t.co/bBwUApAdx7",1,1,3,Japan,1.69E+18,2023,
Sun Jan 08 19:34:47 +0000 2023,USER_01154,NAME_01150,"Case mistaken for leukemia after mRNA COVID-19 vaccine administration: A case report

It was just some severe thrombocytopenia, leukocytosis and cirrhotic liver features, nothing to worry about😇😇

@Username @Username @Username 
https://t.co/Dn2S7dID2F",1,0,0,United States,1.53E+18,2023,
Sun Feb 04 16:44:57 +0000 2024,USER_01154,NAME_01150,"Just gonna drop this one here:

'COVID-19 Vaccine Cardiac Complications: A Case Series on Implications of Marijuana in Adolescents With Myopericarditis'

Cuz, of course

""An 18-year-old previously healthy male with a past medical history of asthma presented to the emergency room…",1,0,0,United States,1.75E+18,2024,
Sun Feb 04 16:58:02 +0000 2024,USER_01154,NAME_01150,"""Here, we showed that 61.1% patients with type 2 diabetes, but not healthy controls, exhibited aggravated insulin resistance towards the booster shots of the COVID-19 vaccine""

!!!!!!!!!!!
**61%**
!!!!!!!!!!!

https://t.co/3c4xZXYEne",1,8,13,United States,1.75E+18,2024,
Wed Jun 14 20:08:10 +0000 2023,USER_01155,NAME_01151,"@Username @Username Studio pubblicato su ""Pubmed ncbi"" nel 2022: ""Case of Chronic Myelomonocytic Leukemia Unmasked After Receiving J&amp;J COVID-19 Vaccine"". 
I ""casi"" cominciano ad essere diversi.",1,12,18,,1.67E+18,2023,
Fri Jun 16 16:18:49 +0000 2023,USER_01155,NAME_01151,"@Username Studio pubblicato su ""Pubmed ncbi"" nel 2022: ""Case of Chronic Myelomonocytic Leukemia Unmasked After Receiving J&amp;J COVID-19 Vaccine"".",0,0,1,,1.67E+18,2023,
Thu Aug 10 18:45:48 +0000 2023,USER_01156,NAME_01152,"Release – GeoVax Announces First Patients Vaccinated in Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia

$GOVX  #Biotechnology #GeneTherapy #Immunotherapy #Vaccine

https://t.co/T2UkVZs1mL",0,0,0,United States,1.69E+18,2023,
Thu Jul 20 17:17:41 +0000 2023,USER_01157,NAME_01153,FGBN News: GeoVax Announces Initiation of Phase 2 Clinical Trial of COVID-19 Vaccine Booster in Patients with Chronic Lymphocytic Leukemia  https://t.co/o52mOghA3J #biotech #news,0,0,0,,1.68E+18,2023,
Tue Jul 11 20:19:51 +0000 2023,USER_01158,NAME_01154,"@Username @Username I've got a type of Leukemia(CLL) and I haven't taken ANY Covid-19 vaccine shots and boosters, I don't and refuse to get the Flu shots either
I just use ""Common Sense"" and don't get out when I feel bad and I wear a mask when I do have to go anywhere",0,0,0,United States,1.68E+18,2023,
Sun Apr 23 18:59:43 +0000 2023,USER_01159,NAME_01155,"The conspiracy study is published mRNA is reverse transcribed into DNA in liver cells, risk of integration!  Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/BGqgcZjXYS #mdpicimb via

@Username",2,4,8,,1.65E+18,2023,
Sun Dec 24 22:32:48 +0000 2023,USER_01160,NAME_01156,"@Username Smart parents. “Our study is the first in vitro study on the effect of COVID-19 mRNA vaccine BNT162b2 on human liver cell line…evidence on fast entry of BNT162b2 into the cells and subsequent intracellular reverse transcription of BNT162b2 mRNA into DNA”.
https://t.co/cVJdwramzq",0,0,2,,1.74E+18,2023,
Sat Jan 14 20:58:48 +0000 2023,USER_01161,NAME_01157,"BREAKING: US Doctors Warn that the mRNA COVID-19 vaccines damage the brain, heart, liver, bone marrow, fetus, and cause harm to the body.  Why are the CDC and FDA silent? 

#vaccinedeath #diedsuddendly #diedsuddenly #FauciFiles #pfizer
 https://t.co/2aJesGOnaG",59,769,1515,United States,1.61E+18,2023,1974
Wed Jan 04 18:10:00 +0000 2023,USER_01162,NAME_01158,"BREAKING: US Doctors Warn that COVID-19 vaccines damage the brain, heart, liver, bone marrow, fetus, and cause harm to the body.  Why are the CDC and FDA silent?  Why are they still pushing this on everyone?
#vaccinedeath #diedsuddendly #diedsuddenly #FauciFiles #pfizer https://t.co/2XcBMocR6i",149,1604,2815,United States,1.61E+18,2023,
Sun Jul 30 18:11:58 +0000 2023,USER_01163,NAME_01159,Study observed the distribution of the Covid-19 vaccine in the bodies of Wister Rats over a period of 48 hours. With a concerning finding being that the Pfizer injection accumulates in the ovaries over time. The highest concentration was noted in the liver &amp; the salivary glands. https://t.co/h4ee909bhf,14,240,696,,1.69E+18,2023,
Sat Jan 21 16:32:12 +0000 2023,USER_01164,NAME_01160,Check out our recent meta-analysis about real-world effectiveness of COVID-19 vaccine in liver cirrhosis https://t.co/CVFD76rpGd  @Username @Username @Username @Username,1,4,21,United States,1.62E+18,2023,
Sat Jan 28 17:00:19 +0000 2023,USER_01165,NAME_01161,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/9zLWWWVeaj,0,0,0,,1.62E+18,2023,
Fri Mar 10 08:33:04 +0000 2023,USER_01166,NAME_01162,"Bad News: ""Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line""
https://t.co/Fo6WJEvOQS",0,2,3,,1.63E+18,2023,
Tue Feb 14 05:20:11 +0000 2023,USER_01167,NAME_01163,"@Username @Username @Username Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line: 

https://t.co/a3RrmjU8Y3",0,10,23,,1.63E+18,2023,
Sat Apr 01 08:34:37 +0000 2023,USER_01168,NAME_01164,"23/2/22 - Swedish study (MDPI) found that the Pfizer vaccine goes into liver cells and converts to DNA, challenging claims so far that the mRNA COVID-19 vaccines do not change or interact with your DNA. EMA baas Emer Cooke loog tegen @Username 🤷‍♀️ https://t.co/HMnbzsQW5T",1,18,56,,1.64E+18,2023,
Sat Feb 11 03:22:51 +0000 2023,USER_01169,NAME_01165,"Genetic Mutation caused by the Vaccine.
Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line
#vaccinegenocide #vaccineinjuries #VaccineSideEffects 
#PfizerExposed #Pfizer 

https://t.co/1ixYLlYoTx https://t.co/R9tEgqzdCy",1,5,5,Sub Tropical Island ,1.62E+18,2023,
Thu Apr 27 09:43:25 +0000 2023,USER_01170,NAME_01166,"Swedish Scientists: Pfizer’s Covid-19 Vaccine goes into Human Liver Cells and Converts into DNA!
https://t.co/L0gTO0y2zc",0,1,1,Sweden,1.65E+18,2023,
Sat Sep 30 12:07:58 +0000 2023,USER_01171,NAME_01167,"Judicial Watch today said documents obtained from the U.S. Department of Health and Human Services show lipid nanoparticles from Pfizer’s COVID-19 vaccine were found in the liver, ovaries and other organs 48 hours after… https://t.co/LPm6Nt8jt5",0,2,4,United States,1.71E+18,2023,
Mon Jan 08 23:38:58 +0000 2024,USER_01172,NAME_01168,"@Username I wonder why? 🤔 

Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line.
https://t.co/pXfOJE9vxl",2,6,41,Canada,1.74E+18,2024,
Sat Dec 30 13:11:49 +0000 2023,USER_01172,NAME_01168,"@Username @Username Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line.
https://t.co/pXfOJE9vxl",0,1,4,Canada,1.74E+18,2023,
Tue Dec 26 08:07:34 +0000 2023,USER_01173,NAME_01169,"My paper titled ""Efficacy, Immunogenicity, and Safety of COVID-19 Vaccines in Individuals with Liver Cirrhosis: A Rapid Review and Meta-Analysis"" has been accepted without revision in the ""Clinical and Experimental Vaccine Research"" journal with an IF=2.7.
#Covid_19
#research https://t.co/iUMGBOUpr0",0,1,4,Iran,1.74E+18,2023,
Sun Apr 23 18:59:25 +0000 2023,USER_01174,NAME_01170,Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/oe0wA3CUse,1,0,23,,1.65E+18,2023,
Thu Jan 19 12:23:38 +0000 2023,USER_01175,NAME_01171,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/X3qheC3AIG,0,0,0,United States,1.62E+18,2023,
