Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year
2022-11-28 20:23:09 Iran Standard Time,USER_02242,NAME_02228,Important reality check:   - CBDCs are evil  - Covid was a scam  - Your money isn’t real  - Obesity isn’t beautiful  - Men can’t get pregnant - There are only two genders - The vaccine isn’t safe or effective - Your government doesn’t care about you,591,1668,8457,North America,1.60E+18,2022
2022-11-28 07:43:10 Iran Standard Time,USER_02243,NAME_02229,"@Timcast Good news for me, got the vaccine, Covid, booster, Covid again (done with the shots forever) and my wife is pregnant with our 3rd, so guess I beat the odds haha",18,0,93,North America,1.60E+18,2022
2022-11-28 06:10:05 Iran Standard Time,USER_02244,NAME_02230,"Getting a #COVID vaccine while pregnant lowers your risk of needing hospital care for COVID. It may also protect your baby, who can’t get a vaccine. Find safe, effective, and free vaccines near you:  https://t.co/gi25Fma7xU #WeCanDoThis  https://t.co/gCrJCOVek5",0,0,0,North America,1.60E+18,2022
2022-11-28 02:59:18 Iran Standard Time,USER_02245,NAME_02231,"@DrJBhattacharya @zeynep @anish_koka @DrJMarine @nytimes I remember one of my Black girlfriends at Rikers, who worked all pandemic &amp; got covid Jan 2021, was fired bc she was actively trying to get pregnant, her obgyn told her not to get the covid vaccine yet wouldn’t write her an exemption. But not a civil rights violation?",1,1,22,North America,1.60E+18,2022
2022-11-28 01:56:56 Iran Standard Time,USER_02246,NAME_02119,"@darryl_legrand @MommaZKnows @hugh_mankind @Jim_Jordan @SenTedCruz @RandPaul @RepThomasMassie Studies have shown that catching COVID-19 while pregnant is associated with a greater risk of hospital admittance and death in the mother, as well as preterm birth and stillbirth. The vaccine has been found to be an effective measure against contracting.",0,0,0,North America,1.60E+18,2022
2022-11-28 01:02:29 Iran Standard Time,USER_02247,NAME_02232,"@MGator9 @ElaineVigneault @apsmunro I think the safety profile was reasonable, but prudence after fairly immediate experience should have indicated against using mRNA vaccines in young, healthy, males (myocarditis). COVID is a serious issue for *pregnant* women; not aware of any mRNA safety issues in pregnant women",2,0,1,North America,1.60E+18,2022
2022-11-27 12:31:15 Iran Standard Time,USER_02248,NAME_02233,"If you are pregnant, flu and COVID-19 can cause serious harm to you and your baby.   So, make sure you get your free flu vaccine and COVID-19 booster.   Many young children can also get a free flu vaccine. #GetBoosted   Find out how to book at  https://t.co/GffeEreofT  #Wiltshire  https://t.co/wXb9cmrv1Z",0,0,1,North America,1.60E+18,2022
2022-11-27 09:17:04 Iran Standard Time,USER_02249,NAME_02234,@DrJenGunter what did he do? claim the covid 'vaccine' was safe for pregnant women¿,2,0,2,North America,1.60E+18,2022
2022-11-27 06:22:33 Iran Standard Time,USER_02250,NAME_02235,Dr. James Thorp: Shocking &amp;amp; Escalating Covid Vaccine Side Effects In Pregnant Women  https://t.co/P39gPX0C8v,2,3,2,North America,1.60E+18,2022
2022-11-27 00:24:19 Iran Standard Time,USER_02251,NAME_02236,@_ashawndabney Me. I have had all the vaccines but must have had Covid because I had the antibodies. My niece’s husband had Covid while she was pregnant and she didn’t get. The vaccine wasn’t available yet. We all were vaxxed asap when it was.,1,0,0,North America,1.60E+18,2022
2022-11-26 23:23:45 Iran Standard Time,USER_02252,NAME_02237,@marcialynn @txsalth2o @RealJamesWoods I was forced out of my job for 2 months. And on the other side of things I had a pregnant DIL who works labor and delivery. She  saw mothers &amp; babies die from COVID. So the pediatrician required me to get the vaccine because I work dental. Yeah... No choice. Pure blood. 🙄,1,0,0,North America,1.60E+18,2022
2022-11-26 18:57:34 Iran Standard Time,USER_02253,NAME_02238,@DonnellyStephen @PantiBliss Why are there still covid vaccine ads on the national broadcaster encouraging pregnant women and children to get dosed with this poison despite the evidence of harm?,0,0,11,North America,1.60E+18,2022
2022-11-26 18:51:19 Iran Standard Time,USER_02254,NAME_02239,"@NickKnudsenUS Researchers said Covid was natural, and not man made. That the vaccine would prevent transfer of the virus and was safe for pregnant women.  In other news….",0,0,0,North America,1.60E+18,2022
2022-11-26 16:45:28 Iran Standard Time,USER_02255,NAME_02240,"@Lucy_Novyy Yes but it seems new research is turning up additional negative insights that should be included in everyone's evaluation of whether getting a COVID vaccine is worth it: risk of myocarditis, pregnant women. What's up with excess deaths?",2,0,0,North America,1.60E+18,2022
2022-11-26 11:30:43 Iran Standard Time,USER_02248,NAME_02233,"If you’re 50 years or over, have certain health conditions or are pregnant, you should have the flu vaccine and COVID-19 booster.   Many children are also eligible for a free flu nasal spray vaccine. #GetBoosted  Find out how to book at  https://t.co/2rhu8IodS5  #Wiltshire  https://t.co/7b56BJX8sn",0,1,1,North America,1.60E+18,2022
2022-11-26 00:32:10 Iran Standard Time,USER_02256,NAME_02241,"@POTUS Not vaccinated here and had a wonderful holiday. In fact, we went to NYC and hung out with our pregnant daughter. I have had and survived COVID 2 years ago. I think I will be fine with no vaccine.",0,0,0,North America,1.60E+18,2022
2022-11-25 23:22:38 Iran Standard Time,USER_02257,NAME_02242,"@nicoleperlroth Had Covid at 4 months pregnant, pre vaccine. Sickest I ever was. Now I have a perfect 2 year old, beautiful, funny and talkative!",1,0,14,North America,1.60E+18,2022
2022-11-25 17:00:07 Iran Standard Time,USER_02258,NAME_02243,"Coadministration of all recommended vaccines, including the flu and COVID-19 vaccines, is important to protect pregnant individuals and their pregnancy. Learn more reasons to get the flu vaccine while pregnant:  https://t.co/B4VWa4FtcT #FluFactFriday #ACOGFightsFlu  https://t.co/eT4zJrcwFy",2,9,14,North America,1.60E+18,2022
2022-11-25 15:35:56 Iran Standard Time,USER_02259,NAME_02244,@whatgives1313 I do not know if vaccine safe for everyone or not I avoided all shots and did not get Covid 19 or pneumonia or shingles or flu I do not think pregnant women should have vaccine shots either 🇺🇸,1,1,5,North America,1.60E+18,2022
2022-11-25 13:20:27 Iran Standard Time,USER_02260,NAME_02245,"Flu cases have risen to levels not seen before Covid pandemic.  All eligible people – including those in at risk groups, pregnant women, &amp; aged 50 or over - urged to get their free flu vaccine   https://t.co/KggTQZC0Pf",0,0,0,North America,1.60E+18,2022
2022-11-25 05:59:48 Iran Standard Time,USER_02261,NAME_02246,"@RBReich Are these from the same pool of researchers that said the Covid vaccine stops the spread? Or the ones that said masks stop the spread? Or the ones that said inflation was transitory? Or the ones that tell us men can get pregnant? I can't keep up with all the ""researchers"" lies.",0,0,0,North America,1.60E+18,2022
2022-11-24 19:43:00 Iran Standard Time,USER_02262,NAME_02247,"@drsimonegold @ivory319 My daughter was pregnant during the height of the Covid scare.  She asked my opinion about getting a vaccine and I flatly told her, no, do not get one until after the baby is born. The baby is 14 months old now and my daughter still has not gotten the vaccine.  I'm happy for her.",0,0,0,North America,1.60E+18,2022
2022-11-24 18:25:04 Iran Standard Time,USER_02249,NAME_02234,how on earth anyone who recommended that pregnant women get this 'covid vaccine' is still able to show their face is beyond me  ...let alone still be considered an 'expert' voice to continue pushing this,1,2,5,North America,1.60E+18,2022
2022-11-24 14:59:24 Iran Standard Time,USER_02263,NAME_02248,"@ClareCraigPath Note the nuanced language in the video advising for vaccination in pregnancy: - Pregnant women ""should be offered"" a COVID-19 vaccine - ""Ultimately, it's your decision"" If the idea is to take cover behind (un)informed consent, then it will not work in court.",0,0,1,North America,1.60E+18,2022
2022-11-24 08:38:27 Iran Standard Time,USER_02264,NAME_02249,"If you know any pregnant moms who are thinking about getting a COVID vaccine, please ask them to read this.   https://t.co/NoNFUp9GEA",0,0,1,North America,1.60E+18,2022
2022-11-24 01:30:32 Iran Standard Time,USER_02265,NAME_02250,"Flu season is in full swing, COVID is still around, and the holidays mean travel and gathering. Keeping up with vaccines is critical, especially for pregnant people.  Share our Maternal Vaccination patient education resources for Flu, TDAP, and COVID-19:  https://t.co/QZIGs8zIMM  https://t.co/CgbdDZUE81",0,2,2,North America,1.60E+18,2022
2022-11-24 00:27:36 Iran Standard Time,USER_02263,NAME_02248,"@backtolife_2023 Note the language: - ""Pregnant women should be offered a COVID-19 vaccine"" - ""Ultimately, it's your decision"" If the idea is to take cover behind (un)informed consent, then it will not work in court.  https://t.co/mh74LOTyFn",0,2,9,North America,1.60E+18,2022
2022-11-23 21:46:15 Iran Standard Time,USER_02266,NAME_02251,"@gorskon @DiedSuddenly_ @elonmusk So “doctor”, you’re going ON RECORD and saying that the Covid 19 Vaccine does NOT cause any kind of inflammation in pregnant women?",0,0,1,North America,1.60E+18,2022
2022-11-23 21:46:03 Iran Standard Time,USER_02266,NAME_02251,"So “doctor”, you’re going ON RECORD and saying that the Covid 19 Vaccine does NOT cause any kind of inflammation in pregnant women?",1,0,1,North America,1.60E+18,2022
2022-11-23 21:17:01 Iran Standard Time,USER_02267,NAME_02252,"If you are pregnant or recently gave birth, stay up to date on your COVID-19 vaccine and booster to help protect you and your baby from the virus. Don't risk severe illness or hospitalization for you or your child. Visit  https://t.co/ztJSHLxYdn. #DontWaitToVaccinate  https://t.co/uZCXsY90gR",1,0,3,North America,1.60E+18,2022
2022-11-23 21:12:56 Iran Standard Time,USER_00540,NAME_00537,"Mitigation of transmission is the ONLY answer until vaccines preventing transmission are available. Layered mitigation in schools is essential to preventing exponential growth of COVID, Flu, RSV &amp; other vruses from expanding into older adults &amp; protecting pregnant women/infants.  https://t.co/g4Zw8zeesP",1,8,13,North America,1.60E+18,2022
2022-11-23 21:10:58 Iran Standard Time,USER_00540,NAME_00537,"@DaisyMae2022 @thechilichick @KenWinsor4 Mitigation of transmission is the ONLY answer until vaccines preventing transmission are available. Layered mitigation in schools is essential to preventing exponential growth of COVID, Flu, RSV &amp; other vruses from expanding into older adults &amp; protecting pregnant women/infants.  https://t.co/TDvjovfdai",0,0,0,North America,1.60E+18,2022
2022-11-23 21:00:47 Iran Standard Time,USER_02137,NAME_02125,#StopTheShots #VaccineSideEffects  #Women #Pregnant  #breastfeeding #breastmilk   Finding mRNA In Breast Milk Typifies How Covid Vaccine Safety Was Oversold  https://t.co/HYytqsPjkm via @ThePulse_one,0,0,0,North America,1.60E+18,2022
2022-11-23 20:45:00 Iran Standard Time,USER_02268,NAME_02253,"Flu season is here, and it’s safe to get the flu vaccine at the same time as the COVID-19 vaccine series and boosters. ACOG recommends both vaccines for those who are pregnant, might be pregnant, or are postpartum. Learn more:  https://t.co/uUD6Rz0N3y #ACOGFightsFlu  https://t.co/lxkFOGq7xb",0,0,1,North America,1.60E+18,2022
2022-11-23 20:11:23 Iran Standard Time,USER_02269,NAME_02254,@emzorbit @Eric_Schmitt Cuz they didn’t go GET the CoVid vaccines! Just the knowledge that they are AVAILABLE doesn’t prevent a GOP voter from getting “biggly” sick from CoVid.  Like having a diaphragm in your drawer doesn’t keep you from getting pregnant. Ya gotta get it to have it do it’s job.,2,0,5,North America,1.60E+18,2022
2022-11-23 19:39:37 Iran Standard Time,USER_00540,NAME_00537,"@LinsanityStrong @DrEricDing Mitigation of transmission is the ONLY answer until vaccines preventing transmission are available. Layered mitigation in schools is essential to preventing exponential growth of COVID, Flu, RSV &amp; other vruses from expanding into older adults &amp; protecting pregnant women/infants.  https://t.co/WncirR1mkA",0,0,1,North America,1.60E+18,2022
2022-11-23 17:35:12 Iran Standard Time,USER_02270,NAME_02255,"If you're pregnant, staying up to date with COVID-19 vaccines not only protects you from severe illness, hospitalization and death — it also protects your baby from being hospitalized after birth.  Find a booster near you:  https://t.co/CwLXzcDutf  https://t.co/0C45CnmxoX",0,2,5,North America,1.60E+18,2022
2022-11-23 10:41:38 Iran Standard Time,USER_02271,NAME_02256,Pfizer and BioNTech Commence Global Clinical Trial to Evaluate COVID-19 Vaccine in Pregnant Women | Pfizer  https://t.co/wSbg9UwJQ7,22,29,60,North America,1.60E+18,2022
2022-11-23 04:02:46 Iran Standard Time,USER_02272,NAME_02257,Time to test the new waters: Men cannot get pregnant. There are only two genders. The vaccine doesn’t work neither do masks. The pandemic was a scamdemic. Covid is just the flu over hyped by the government and it’s media puppets. Just my opinion. 1A.,0,0,0,North America,1.60E+18,2022
2022-11-23 01:50:59 Iran Standard Time,USER_02273,NAME_02258,"@wizoftoz63 @TruthAndLove316 @ComeGetYourCat The low covid-19 IFR and unknown adverse effects of mRNA vaccines made the decision to mass vaccinate healthy people and special populations illogical, unethical and antiscientific. For example, there still is zero trial data on pregnant women.",0,0,0,North America,1.60E+18,2022
2022-11-23 00:33:59 Iran Standard Time,USER_00846,NAME_00842,@MaryanneDemasi @CDCDirector @akheriaty @DrNancyOlivieri @TheJikky @JohnBoweActor @Texas_Kate @MartyMakary @DrJBhattacharya @drcole12 @TheFreds @Dominiquetaegon @woodymatters Pregnant mothers who get Covid 19 tend to have babies with reduced lung capacity. I read a study about this yesterday. Clearly Covid is the bigger risk here. The vaccines are safer than Covid even with sode effects.,1,0,1,North America,1.60E+18,2022
2022-11-22 23:21:49 Iran Standard Time,USER_02274,NAME_02259,@greg_price11 As some random dude on Twitter if your children are healthy and if you are or may soon become pregnant; please reconsider taking a Covid related vaccine.,0,0,0,North America,1.60E+18,2022
2022-11-22 22:26:09 Iran Standard Time,USER_02275,NAME_01060,@America28297223 @nathaliejacoby1 Gender is fluid ? 🥴 Men can get pregnant?🥴 America is systematically racist?🥴 The border is secure?🥴 Hunter’s laptop is Russian disinformation?🥴 Covid came from a bat in a wet market?🥴 If you get the vaccine you won’t get Covid?🥴,5,0,3,North America,1.60E+18,2022
2022-11-22 21:40:07 Iran Standard Time,USER_02238,NAME_02225,"If you are pregnant or lactating, we are looking to hear your opinions on COVID-19 vaccinations, particularly the fall booster. Recruitment is currently underway across Canada for the COVERED Vaccine Registry. Go to  https://t.co/BPmFAOPVS5 for more info &amp; to participate!",1,0,1,North America,1.60E+18,2022
2022-11-22 21:04:56 Iran Standard Time,USER_02276,NAME_02260,"@townhallcom While it’s true vaccines have been mandated, including Washington’s army, vaccines that do more harm than good are generally not mandated. Think Covid vaccines for babies or pregnant women or the young in general",0,0,2,North America,1.60E+18,2022
2022-11-22 21:01:51 Iran Standard Time,USER_02277,NAME_02261,"@dramariaemilia @RobertKennedyJr @delbigtree @oscasosraros @GFiuza_Oficial @karinamichelin @cristinagraeml @martaserrat ""... data from large epidemiologic studies have demonstrated the effectiveness of COVID-19 vaccines in protecting pregnant people from severe/critical COVID-19 and maternal mortality""   https://t.co/05UZqhyhWc",0,0,0,North America,1.60E+18,2022
2022-11-22 19:55:39 Iran Standard Time,USER_02278,NAME_02262,@apoorva_nyc @celinegounder How are pregnant women are immunocompromised? How many pregnant women died from Covid? What is the efficacy of each vaccine?,1,0,1,North America,1.60E+18,2022
2022-11-22 19:22:48 Iran Standard Time,USER_02273,NAME_02258,"To all #pregnant women, FYI👇  Studies regarding #covid mRNA #vaccine genotoxicity, carcinogenicity, reproductive and developmental toxicity, prenatal and postnatal development have still NOT been conducted.  Until there is, best not to get jabbed.",0,0,1,North America,1.60E+18,2022
2022-11-22 17:34:01 Iran Standard Time,USER_02279,NAME_02263,"Pregnant people are at higher risk of severe illness from #COVID19, which is why the CDC recommends the vaccine and booster for anyone pregnant, breastfeeding, trying to become pregnant or may become pregnant. Learn more about COVID-19 and pregnancy at  https://t.co/784VLPcSi7  https://t.co/Ealhe0aJ1n",0,2,2,North America,1.60E+18,2022
2022-11-22 08:12:39 Iran Standard Time,USER_02280,NAME_02264,@autismepi Now do Covid vaccine and pregnant women.,1,0,0,North America,1.59E+18,2022
2022-11-22 07:28:54 Iran Standard Time,USER_02281,NAME_02265,"@MarkofTweets It could be, it's just not commonly reported in the data at this point. We have no clue what could be related, especially in the offspring of pregnant women with COVID or the mRNA Vaccines. Autism, leukemia, lymphoma, anything theoretically could be related.",1,0,0,North America,1.59E+18,2022
2022-11-22 06:47:41 Iran Standard Time,USER_00882,NAME_00877,"Finding mRNA in breast milk typifies how covid vaccine safety was oversold  “Vaccine mandates were a really cruel, uncompassionate, and inhumane way to treat pregnant women.  The community needs to…make sure nothing like this happens again.”  https://t.co/r2C8XAt99F",0,2,2,North America,1.59E+18,2022
2022-11-22 05:48:14 Iran Standard Time,USER_02282,NAME_02266,@FreeRebel1973 @aarospeir @EthicalSkeptic You were safe. They didn't downplay anything back at the time of that study they cautioned breastfeeding for a mere two days until they discovered more. A pregnant woman is it more risk to get a severe case of covid which carries far more risk than anywhere vaccine side effects,1,0,0,North America,1.59E+18,2022
2022-11-22 03:14:29 Iran Standard Time,USER_02283,NAME_00894,I just saw a commercial encouraging pregnant women to get the Covid Vaccine to protect themselves &amp; their pregnancy. 🤡 World at its finest. 😞,5,4,21,North America,1.59E+18,2022
2022-11-21 23:31:41 Iran Standard Time,USER_02284,NAME_02267,My boss joking about he and his pregnant wife faking 3 covid vaccines and traveling with fake vaccine cards makes me want to scream in his stupid face and rage quit on the spot,1,1,3,North America,1.59E+18,2022
2022-11-21 23:31:20 Iran Standard Time,USER_02238,NAME_02225,"If you are pregnant or lactating, we are looking to hear your opinions on COVID-19 vaccinations, particularly the fall booster. Recruitment is currently underway across Canada for the COVERED Vaccine Registry. Go to  https://t.co/BPmFAP6YU5 for more information and to participate.  https://t.co/7shhR3wU6h",0,2,4,North America,1.59E+18,2022
2022-11-21 22:32:27 Iran Standard Time,USER_02285,NAME_02268,"@WDGPublicHealth is hosting drop-in COVID-19 vaccine clinics for pregnant individuals; no appointment needed.  Upcoming drop-in clinics in Guelph: Dates: Nov 22, 29, Dec 13, 20 Time: 2-5pm Location: Guelph Public Health Office (160 Chancellors Way)  https://t.co/Spg3x483of",0,1,1,North America,1.59E+18,2022
2022-11-21 15:10:56 Iran Standard Time,USER_00499,NAME_00496,"@ReverendWarnock Pfizer Works to Fast-Track More Vaccines for Pregnant Moms, Despite Mounting Evidence Rushed COVID Shots Harmed Babies   https://t.co/3iPd2bMzma",0,0,0,North America,1.59E+18,2022
2022-11-21 15:10:37 Iran Standard Time,USER_00499,NAME_00496,"Pfizer Works to Fast-Track More Vaccines for Pregnant Moms, Despite Mounting Evidence Rushed COVID Shots Harmed Babies   https://t.co/3iPd2bN7bI",0,0,0,North America,1.59E+18,2022
2022-11-21 12:44:54 Iran Standard Time,USER_00540,NAME_00537,@KenWinsor4 Vax reduce risk/COVID increases risk. 1. Preliminary findings did not show obvious safety signals among pregnant persons who received mRNA Covid-19 vaccines.  https://t.co/NsdKpcDTiV 2. Effects of SARS-CoV-2 on prenatal lung growth assessed by fetal MRI  https://t.co/dQcL3mAYWX,2,0,0,North America,1.59E+18,2022
2022-11-21 08:01:09 Iran Standard Time,USER_02286,NAME_02269,"@marleneschaff @RealJayEllefson @jonscott1983 @elonmusk Covid vaccines can't stop transmission, masks don't work, transgender men identifying as women can't get pregnant, Jan6 wasn't armed insurrection, etc., etc.  The list goes on and on.",2,0,0,North America,1.59E+18,2022
2022-11-21 02:15:05 Iran Standard Time,USER_02287,NAME_02270,"The COVID-19 vaccination is recommended for pregnant people who are breastfeeding, trying to get pregnant now, or might become pregnant in the future. In addition, everyone eligible should get a booster shot and stay up to date with their vaccines. [LINK]  https://t.co/EbG6VOuGK1  https://t.co/xulNe374JM",0,0,1,North America,1.59E+18,2022
2022-11-21 01:47:51 Iran Standard Time,USER_01326,NAME_01319,For those thinking of getting the Covid Vaccine WHILE Pregnant! I’m PRETTY SURE she regrets her decision!! 👇 #DareToShare #SaveALife  https://t.co/z4vYMNXVrF,0,1,0,North America,1.59E+18,2022
2022-11-21 00:28:50 Iran Standard Time,USER_02288,NAME_02271,"@JGreenblattADL Have you seen the intolerance totalitarian leftists have spread across social media against those who decline Covid vaccines, question whether men can get pregnant and reject racial essentialism?  You have no credibility",0,0,0,North America,1.59E+18,2022
2022-11-20 21:58:00 Iran Standard Time,USER_02289,NAME_02272,"If you are pregnant, COVID-19 and flu can cause serious harm to you and your baby. Vaccination is free and offers the best protection against these viruses. Book your vaccine appointments now with your GP surgery or pharmacist, or ask your maternity services.  https://t.co/edAxHvAdXa",0,0,0,North America,1.59E+18,2022
2022-11-12 14:18:22 Iran Standard Time,USER_02290,NAME_02273,"It’s important for people who are trying to get pregnant, are pregnant or breastfeeding, or who might become pregnant in the future to stay up to date on COVID-19 vaccines to help protect themselves and infants against #COVID19.   More:  https://t.co/8lwPIjqy8q  2/2",0,4,9,North America,1.59E+18,2022
2022-11-10 16:32:54 Iran Standard Time,USER_02291,NAME_02274,"@KashPrime In the zero to 4 age group of children, there are many child who are effected by the COVID vaccine because their mother received it. I know because my daughter received two Pfizer vaccines when she was 7 months pregnant, and now her child suffers with many health problems.",0,0,0,North America,1.59E+18,2022
2022-11-06 20:10:05 Iran Standard Time,USER_02292,NAME_02275,"@swedishchf @icloudmonika @DavidWolfe The one major change in healthcare for pregnant women, specifically the Covid vaccine, occurs the same year that stillbirths rocket upward, and you wouldn’t study it.  I’m glad you’re not my doctor.",1,0,12,North America,1.59E+18,2022
2022-12-29 02:10:59 Iran Standard Time,USER_02293,NAME_02276,@Pivoting51 @SamHackerHunt @liz_churchill8 @ManInAmericaUS Exactly she is just reiterating normal procedures for all trials like the covid vaccine is different. The vaccine has now been proven to be safe for pregnant women.,1,0,1,North America,1.61E+18,2022
2022-12-29 00:21:54 Iran Standard Time,USER_02294,NAME_02277,"@CheriDiNovo Vaccines.donr stop the spread of Covid or anything else related to this vaccine. It has caused more damage to families loved ones from 90% pregnant woman lost her child after their vaccines, young ppl healthy as can be, drop dead due to the jab.  And healthy departs admitted it.",1,0,1,North America,1.61E+18,2022
2022-12-28 21:33:08 Iran Standard Time,USER_02295,NAME_02278,@PierreKory @marybethpf Ever think that she maybe just got COVID and thats what caused the complications instead of “likely” the vaccine.Vaccines give people coughs now?I know someone personally who got COVID while pregnant with no vaccine and it attacked the placenta and she had the baby 3 months early,0,0,0,North America,1.61E+18,2022
2022-12-28 19:00:05 Iran Standard Time,USER_02296,NAME_02279,@P_McCulloughMD Devastating!  Not once did my Dr. or any Dr. suggest I get a covid vaccine when I was pregnant from Nov 2020 until I gave birth to a perfectly healthy baby in Aug of 2021. When asked if vaxxed I simply said no and I'm not interested.  End of story.,1,1,2,North America,1.61E+18,2022
2022-12-28 18:58:12 Iran Standard Time,USER_02297,NAME_02280,"Two Babies Die, Likely from Their Mothers' First Trimester Covid Vaccines by Mary Beth Pfeiffer @marybethpf   Read:  https://t.co/uqRC702ard “When have we ever said, ‘This vaccine is experimental, but let’s just give it to all the pregnant women?’” -Maria Pieczonka  https://t.co/w0KUtcStm8",0,6,10,North America,1.61E+18,2022
2022-12-28 18:37:30 Iran Standard Time,USER_02298,NAME_02281,"""...data suggests that the skepticism and #misinformation surrounding #Covid vaccines now threaten other public health priorities.""   https://t.co/0ophgQ4qzZ by @laurenmsausser via @nbcnews   ""The decrease in flu vaccination coverage among pregnant women is even more dramatic...""",6,16,39,North America,1.61E+18,2022
2022-12-28 18:27:44 Iran Standard Time,USER_02299,NAME_02282,"@P_McCulloughMD The most glaring malfeasance in the pandemic is declaring the COVID vaccine safe for pregnant women.   Previously, doctors warned against eating/taking anything out of the ordinary.   Yet, it’s perfectly safe to take an experimental vaccine with new genetic technology???",2,5,46,North America,1.61E+18,2022
2022-12-28 03:38:33 Iran Standard Time,USER_00624,NAME_00621,"@RaySahelian_MD @CJstillyoung @RizzaIslam @P_McCulloughMD Despite overblown claims, the COVID vaccine has little effect on menstrual cycles, just like a cold might. The vaccine is safe for pregnant women and recommended for children   https://t.co/a5pbhO272r",2,0,0,North America,1.61E+18,2022
2022-12-28 00:55:50 Iran Standard Time,USER_02300,NAME_02283,"@CeeCeeReturns @robertopaulos85 @cooj2_0 ""Preliminary findings did not show obvious safety signals among pregnant persons who received mRNA Covid-19 vaccines.""  https://t.co/87cXaJLyIO (2021-06-17)",2,1,0,North America,1.61E+18,2022
2022-12-28 00:31:01 Iran Standard Time,USER_02301,NAME_02284,"PREGNANCY &amp; COVID-19 VACCINES: Pregnant people who get COVID-19 are at higher risk for severe illness or worse. Protect yourself and your child against COVID-19 by getting vaccinated &amp; boosted. Vaccines are safe in all 3 TRIMESTERS &amp; FREE. For more, read  https://t.co/7AfSfDa6ua  https://t.co/xGiaLTMeIh",0,0,0,North America,1.61E+18,2022
2022-12-27 23:30:38 Iran Standard Time,USER_00983,NAME_00977,@hirshdeborah1 @CDono_THEosu90 @AlexBerenson I am very interested in this topic. I also read a lot of the studies out there. I was annoyed w/ the misinformation around pregnant women as I’m 100% certain the vaccine protected me and my baby while I saw women dying from COVID bc they were scared of the shot.,1,0,0,North America,1.61E+18,2022
2022-12-27 22:40:12 Iran Standard Time,USER_02302,NAME_02285,"The flu and COVID-19 vaccines offer the best protection against these dangerous viruses.   If you’re pregnant, you are eligible for the free flu and COVID-19 vaccine.   Book your appointment today by visiting  https://t.co/OKW8scgbKb  https://t.co/oA74XSLLUR",0,0,0,North America,1.61E+18,2022
2022-12-27 20:13:18 Iran Standard Time,USER_02303,NAME_02286,"Women who were pregnant during COVID faced a vaccine decision I would not have wanted to make. Some of them, both those who were vaccinated &amp; those who were not, lost their baby. What they don't need is you telling them they lost their baby because of their vaccine decision.",2,0,41,North America,1.61E+18,2022
2022-12-27 15:21:38 Iran Standard Time,USER_02304,NAME_02287,@janninereid1 1-Men can't get pregnant  2-Only two genders 3-BLM is a fraud 4-Covid is a weapon 5-Covid vaccine doesn't work 6-The mask wears you 7-Trump in 2024 8-Trans is Womanface.,0,1,2,North America,1.61E+18,2022
2022-12-27 03:22:26 Iran Standard Time,USER_02305,NAME_02288,@dr_cartland @kacdnp91 They propagated covid vax without any data regarding its long term effects. The most disturbing is that they vaxed kids and pregnant women. I’ll never take any vaccine or will I let my kids take any.,0,0,0,North America,1.61E+18,2022
2022-12-27 02:49:36 Iran Standard Time,USER_00497,NAME_00494,"@r_o_grace @SallyVadar @toadmeister This is garbage. As of Aug 13, 2,947 pregnant women reported adverse events related to COVID vaccines, including 960 reports of miscarriage or premature birth. A study found that 104 of 827 pregnant participants experienced a spontaneous abortion after receiving the COVID vaccine",1,0,0,North America,1.61E+18,2022
2022-12-27 00:05:16 Iran Standard Time,USER_02306,NAME_02289,"@realDailyWire It's that damned Covid vaccine working its ""magic,"" federally funded job again. God doesn't have to thin the herd. The Donkey Party is taking care of this task FOR him. Next time we're warned NOT to get a shot if pregnant, let's use some common sense and refuse it.",0,0,0,North America,1.61E+18,2022
2022-12-26 23:51:22 Iran Standard Time,USER_00679,NAME_00676,"Re-post: The Medical Profession must tell women the truth about the COVID vaccine, especially pregnant women and women intending to have children; the risks are very high for harmful outcomes   https://t.co/uGZQ2iCqCf",0,0,0,North America,1.61E+18,2022
2022-12-26 22:30:01 Iran Standard Time,USER_02307,NAME_02290,"Eva Goodfriend-Reaño, Certified Nurse Midwife, affirms that the COVID-19 vaccine is safe in pregnancy and is especially important to protect pregnant people with less strong immune systems from severe illness or death. #BetweenUsAboutUs @KFF    https://t.co/QXZL4kQWkB",0,0,2,North America,1.61E+18,2022
2022-12-26 21:57:20 Iran Standard Time,USER_02308,NAME_02291,"@MarioNawfal Covid was manipulated by GREED. People wanted to make money off of vaccines. When pregnant and nursing women and young children are recommending to take it, that’s a problem. Also why push something they are not sure is safe and doesn’t stop someone from getting the virus?",0,0,0,North America,1.61E+18,2022
2022-12-26 21:44:25 Iran Standard Time,USER_02309,NAME_02292,"@MarioNawfal So, gene therapy is not a vaccine, point 1. Point 2, to die WITH Covid, does not mean to die FROM Covid. Point 3, the data are pretty vast for the Covid gene therapy not being effective, and in fact being harmful. Particularly in children and pregnant woman.",0,0,0,North America,1.61E+18,2022
2022-12-26 20:48:09 Iran Standard Time,USER_02310,NAME_02293,"U.K. Doctors warn the world the Covid Vaccines are not safe, not effective and it is unethical to give them to children and pregnant women with no long term studies. Excess deaths correlate with the Vaccine rollout and must be stopped  #VaccineSideEffects #CrimesAgainstHumanity  https://t.co/8VnQw0zMsM",0,5,10,North America,1.61E+18,2022
